Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
3580000,1.2926217,3.8949654,999.0,33.76846710219979,33.76846710219979,1.0
3590000,1.2926217,3.8822608,999.0,45.41144681535661,45.41144681535661,1.0
3600000,1.2922895,3.8705976,999.0,37.151826214045286,37.151826214045286,1.0
3610000,1.2922832,3.8176003,999.0,35.48410598188639,35.48410598188639,1.0
3620000,1.2923954,3.8526833,999.0,38.845252620987594,38.845252620987594,1.0
3630000,1.2924119,3.7941284,999.0,37.82058771653101,37.82058771653101,1.0
3640000,1.2924693,3.7410955,999.0,30.78501695394516,30.78501695394516,1.0
3650000,1.2924839,3.8639183,999.0,34.93009602278471,34.93009602278471,1.0
3660000,1.2922698,3.844148,999.0,34.04861446470022,34.04861446470022,1.0
3670000,1.2921642,3.8702252,999.0,47.66001811251044,47.66001811251044,1.0
3680000,1.291944,3.7591507,999.0,37.75178749393672,37.75178749393672,1.0
3690000,1.2917856,3.8240063,999.0,38.56583917140961,38.56583917140961,1.0
3700000,1.2915128,3.8101096,999.0,38.862678214907646,38.862678214907646,1.0
3710000,1.2912271,3.7213924,999.0,37.96198858320713,37.96198858320713,1.0
3720000,1.291211,3.8758402,999.0,37.95717339217663,37.95717339217663,1.0
3730000,1.2911856,3.7772267,999.0,33.014587730169296,33.014587730169296,1.0
3740000,1.291191,3.9044743,999.0,40.551537826657295,40.551537826657295,1.0
3750000,1.2912027,3.951456,999.0,42.50094944797456,42.50094944797456,1.0
3760000,1.291148,3.5500026,999.0,33.462084386497736,33.462084386497736,1.0
3770000,1.2908542,3.912597,999.0,40.06702321767807,40.06702321767807,1.0
3780000,1.2908115,3.9982364,999.0,43.03572864830494,43.03572864830494,1.0
3790000,1.2903234,3.9887378,999.0,41.39340503513813,41.39340503513813,1.0
3800000,1.2903234,3.876587,999.0,39.40292154625058,39.40292154625058,1.0
3810000,1.2897199,3.8722272,999.0,36.211338547989726,36.211338547989726,1.0
3820000,1.2897071,3.9401195,999.0,43.032507836818695,43.032507836818695,1.0
3830000,1.2895685,3.8473427,999.0,37.177723091095686,37.177723091095686,1.0
3840000,1.2895505,3.9488163,999.0,40.14528965391219,40.14528965391219,1.0
3850000,1.2892419,3.846258,999.0,33.272810593247414,33.272810593247414,1.0
3860000,1.289151,3.987619,999.0,43.26600056607276,43.26600056607276,1.0
3870000,1.2890145,3.9205995,999.0,38.75927895307541,38.75927895307541,1.0
3880000,1.2889555,3.9987948,999.0,40.9275074750185,40.9275074750185,1.0
3890000,1.2890582,3.730381,999.0,27.660094359889627,27.660094359889627,1.0
3900000,1.2891357,3.9779747,999.0,39.33726763725281,39.33726763725281,1.0
3910000,1.2892078,3.9652035,999.0,45.91155144199729,45.91155144199729,1.0
3920000,1.2892821,3.9688597,999.0,40.30409898236394,40.30409898236394,1.0
3930000,1.2893147,3.933693,999.0,37.497899919748306,37.497899919748306,1.0
3940000,1.2893685,3.985244,999.0,44.88696178793907,44.88696178793907,1.0
3950000,1.2892623,3.932188,999.0,40.21127570141107,40.21127570141107,1.0
3960000,1.2889937,3.9883265,999.0,41.906568069476634,41.906568069476634,1.0
3970000,1.289001,3.9366548,999.0,39.34442424029112,39.34442424029112,1.0
3980000,1.2890389,4.019377,999.0,38.70411812164821,38.70411812164821,1.0
3990000,1.2890421,4.001422,999.0,48.3465603441,48.3465603441,1.0
4000000,1.2890681,4.0197053,999.0,36.34417454339564,36.34417454339564,1.0
4010000,1.2890681,3.9251852,999.0,34.2260302528739,34.2260302528739,1.0
4020000,1.2889211,3.9544632,999.0,42.688889756798744,42.688889756798744,1.0
4030000,1.2889177,3.9740365,999.0,35.58904045820236,35.58904045820236,1.0
4040000,1.2887816,4.0275726,999.0,40.743336541578174,40.743336541578174,1.0
4050000,1.2887661,4.0204763,999.0,38.857071939855814,38.857071939855814,1.0
4060000,1.2886817,4.035325,999.0,43.15141022205353,43.15141022205353,1.0
4070000,1.288657,4.0874586,999.0,35.08431473374367,35.08431473374367,1.0
4080000,1.2884822,4.111076,999.0,42.1483144746162,42.1483144746162,1.0
4090000,1.2884009,4.076294,999.0,46.75416799262166,46.75416799262166,1.0
4100000,1.2882154,4.0187407,999.0,34.950047224760056,34.950047224760056,1.0
4110000,1.2880784,3.9729316,999.0,44.60347443819046,44.60347443819046,1.0
4120000,1.2880492,3.965864,999.0,37.06089461315423,37.06089461315423,1.0
4130000,1.2880194,4.08223,999.0,40.57234174013138,40.57234174013138,1.0
4140000,1.2879392,4.075682,999.0,44.589570105075836,44.589570105075836,1.0
4150000,1.287812,3.9180038,999.0,43.34027637541294,43.34027637541294,1.0
4160000,1.2877188,3.9930847,999.0,37.715065302327275,37.715065302327275,1.0
4170000,1.2874659,4.1684337,999.0,47.25568741559982,47.25568741559982,1.0
4180000,1.2874076,4.123415,999.0,47.13098534941673,47.13098534941673,1.0
4190000,1.2871512,4.111377,999.0,42.85586978495121,42.85586978495121,1.0
4200000,1.287149,4.064179,999.0,44.424249958246946,44.424249958246946,1.0
4210000,1.2871305,4.0404124,999.0,36.28043915331364,36.28043915331364,1.0
4220000,1.2871305,4.08648,999.0,35.336439326405525,35.336439326405525,1.0
4230000,1.2869754,4.2140107,999.0,50.12369284033775,50.12369284033775,1.0
4240000,1.2869717,3.9206655,999.0,36.633275071391836,36.633275071391836,1.0
4250000,1.286616,4.087031,999.0,39.68410646170378,39.68410646170378,1.0
4260000,1.2865659,4.118208,999.0,43.240633964538574,43.240633964538574,1.0
4270000,1.286338,3.9955802,999.0,35.92536833882332,35.92536833882332,1.0
4280000,1.2862726,4.0232983,999.0,36.40752079151571,36.40752079151571,1.0
4290000,1.2861857,3.884057,999.0,30.81567445769906,30.81567445769906,1.0
4300000,1.2861444,3.9286895,999.0,33.70996404066682,33.70996404066682,1.0
4310000,1.2860423,3.9892344,999.0,40.177425779402256,40.177425779402256,1.0
4320000,1.2859708,4.130063,999.0,45.329159542918205,45.329159542918205,1.0
4330000,1.2858504,3.8681054,999.0,36.91041922569275,36.91041922569275,1.0
4340000,1.2857152,3.8434777,999.0,29.27181430719793,29.27181430719793,1.0
4350000,1.285632,4.0148487,999.0,39.274625703692436,39.274625703692436,1.0
4360000,1.2855003,4.067859,999.0,42.561336770653725,42.561336770653725,1.0
4370000,1.2855171,4.0786605,999.0,39.68140472471714,39.68140472471714,1.0
4380000,1.2855599,3.9642549,999.0,41.63362966477871,41.63362966477871,1.0
4390000,1.2855526,4.108212,999.0,41.1359464712441,41.1359464712441,1.0
4400000,1.2855166,4.13112,999.0,44.097302198410034,44.097302198410034,1.0
4410000,1.2855026,4.068316,999.0,40.33919212222099,40.33919212222099,1.0
4420000,1.2853425,4.1757817,999.0,46.764352053403854,46.764352053403854,1.0
4430000,1.2853425,4.0933895,999.0,46.129140481352806,46.129140481352806,1.0
4440000,1.2851909,4.1196766,999.0,41.47017887234688,41.47017887234688,1.0
4450000,1.2851875,4.0476146,999.0,36.24004886019975,36.24004886019975,1.0
4460000,1.2850223,4.0321846,999.0,43.54291133582592,43.54291133582592,1.0
4470000,1.2849987,4.07078,999.0,32.897137612104416,32.897137612104416,1.0
4480000,1.28495,4.019838,999.0,35.446584763005376,35.446584763005376,1.0
4490000,1.2849381,4.126763,999.0,41.173681646585464,41.173681646585464,1.0
4500000,1.2849014,4.0179405,999.0,38.2743108747527,38.2743108747527,1.0
4510000,1.2848834,4.1106133,999.0,40.18517139554024,40.18517139554024,1.0
4520000,1.2847316,4.113421,999.0,44.25211101397872,44.25211101397872,1.0
4530000,1.2846229,4.207822,999.0,41.61074644327164,41.61074644327164,1.0
4540000,1.2845653,4.198592,999.0,48.46592599898577,48.46592599898577,1.0
4550000,1.2845051,4.268088,999.0,39.18836189806461,39.18836189806461,1.0
4560000,1.2844641,4.167104,999.0,42.366242069751024,42.366242069751024,1.0
4570000,1.284395,4.1853576,999.0,45.0969545096159,45.0969545096159,1.0
4580000,1.2843356,4.1658473,999.0,37.94750218372792,37.94750218372792,1.0
4590000,1.2841861,4.272982,999.0,48.76531322300434,48.76531322300434,1.0
4600000,1.2841579,4.057098,999.0,40.16279226914048,40.16279226914048,1.0
4610000,1.2840197,4.2390776,999.0,43.09183609485626,43.09183609485626,1.0
4620000,1.2840132,4.208613,999.0,44.2309602946043,44.2309602946043,1.0
4630000,1.2839396,4.245256,999.0,39.71656696125865,39.71656696125865,1.0
4640000,1.2839396,4.1215415,999.0,39.653637275099754,39.653637275099754,1.0
4650000,1.2838095,4.346178,999.0,43.56294956803322,43.56294956803322,1.0
4660000,1.2838072,4.303016,999.0,42.99630293250084,42.99630293250084,1.0
4670000,1.2838614,4.1138783,999.0,43.78178644180298,43.78178644180298,1.0
4680000,1.2838681,4.2372527,999.0,35.467778753489256,35.467778753489256,1.0
4690000,1.2839574,4.1437683,999.0,35.60969767719507,35.60969767719507,1.0
4700000,1.2839812,4.034707,999.0,34.614212185144424,34.614212185144424,1.0
4710000,1.2839762,4.170785,999.0,36.36601420119405,36.36601420119405,1.0
4720000,1.2839738,4.159838,999.0,40.43286465853453,40.43286465853453,1.0
4730000,1.2839029,4.1391225,999.0,42.293904043734074,42.293904043734074,1.0
4740000,1.2838484,4.19333,999.0,36.57267837971449,36.57267837971449,1.0
4750000,1.2838778,4.1852703,999.0,41.407007187604904,41.407007187604904,1.0
4760000,1.2839096,4.1282835,999.0,39.75516013195738,39.75516013195738,1.0
4770000,1.2839192,4.168154,999.0,38.194673236459494,38.194673236459494,1.0
4780000,1.2839347,4.093856,999.0,41.18588607292622,41.18588607292622,1.0
4790000,1.2839195,4.1346064,999.0,43.52324704825878,43.52324704825878,1.0
4800000,1.2838801,4.1511273,999.0,40.60852472484112,40.60852472484112,1.0
4810000,1.2838703,4.2600794,999.0,42.57647195272148,42.57647195272148,1.0
4820000,1.2838266,4.1430845,999.0,42.322387024760246,42.322387024760246,1.0
4830000,1.2838265,4.1258597,999.0,38.542640671133995,38.542640671133995,1.0
4840000,1.2838268,4.215292,999.0,41.25222006440163,41.25222006440163,1.0
4850000,1.2838268,4.1725526,999.0,39.481549847871065,39.481549847871065,1.0
4860000,1.283824,4.2097855,999.0,44.713096898049116,44.713096898049116,1.0
4870000,1.2838237,4.230026,999.0,41.85101719200611,41.85101719200611,1.0
4880000,1.2837845,4.2117453,999.0,41.82255148887634,41.82255148887634,1.0
4890000,1.2837799,4.072019,999.0,35.73766194283962,35.73766194283962,1.0
4900000,1.2837573,3.9639843,999.0,35.112147226929665,35.112147226929665,1.0
4910000,1.2837508,4.1171393,999.0,35.977038621902466,35.977038621902466,1.0
4920000,1.2837229,4.1169767,999.0,40.30712728109211,40.30712728109211,1.0
4930000,1.2837102,4.020798,999.0,36.16411176137626,36.16411176137626,1.0
4940000,1.2836956,4.0092106,999.0,36.002193212509155,36.002193212509155,1.0
4950000,1.2836845,4.0375547,999.0,41.95542449504137,41.95542449504137,1.0
4960000,1.283684,4.0249276,999.0,39.70692682825029,39.70692682825029,1.0
4970000,1.2836835,4.0237575,999.0,34.57365584746003,34.57365584746003,1.0
4980000,1.2836846,3.9344769,999.0,36.97086439281702,36.97086439281702,1.0
4990000,1.2836864,3.987798,999.0,39.99702989589423,39.99702989589423,1.0
5000000,1.283686,3.8757732,999.0,37.38322376459837,37.38322376459837,1.0
