Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
520000,1.4007505,0.20812553,999.0,7.991689891616503,7.991689891616503,1.0
530000,1.3997384,0.22301607,999.0,6.466719251539972,6.466719251539972,1.0
540000,1.3986071,0.36471206,999.0,12.297459370456636,12.297459370456636,1.0
550000,1.3968073,0.29746258,999.0,8.353365082293749,8.353365082293749,1.0
560000,1.3939571,0.4095906,999.0,9.456811524430911,9.456811524430911,1.0
570000,1.3931872,0.49871555,999.0,13.21520911819405,13.21520911819405,1.0
580000,1.3910905,0.6490015,999.0,12.96264048665762,12.96264048665762,1.0
590000,1.3905854,0.53465986,999.0,15.74696696549654,15.74696696549654,1.0
600000,1.3882712,0.67554045,999.0,12.348121679822604,12.348121679822604,1.0
610000,1.3880339,0.69890356,999.0,14.013669093449911,14.013669093449911,1.0
620000,1.3853186,0.84158784,999.0,14.303176923654974,14.303176923654974,1.0
630000,1.3853186,0.8288867,999.0,17.659739892929792,17.659739892929792,1.0
640000,1.383317,1.1117301,999.0,17.016705577572186,17.016705577572186,1.0
650000,1.3832697,1.0219212,999.0,16.86337312724855,16.86337312724855,1.0
660000,1.3811033,1.1992396,999.0,16.77712956815958,16.77712956815958,1.0
670000,1.3807913,1.1093656,999.0,18.207708351314068,18.207708351314068,1.0
680000,1.3785996,1.2877754,999.0,19.565006093184152,19.565006093184152,1.0
690000,1.3780249,1.2850679,999.0,20.066775209373898,20.066775209373898,1.0
700000,1.3753438,1.4008486,999.0,23.851227870211005,23.851227870211005,1.0
710000,1.3740423,1.4464586,999.0,21.802866366691887,21.802866366691887,1.0
720000,1.3720301,1.504973,999.0,21.586011914660535,21.586011914660535,1.0
730000,1.3706049,1.5945015,999.0,24.757435534563328,24.757435534563328,1.0
740000,1.3700659,1.5379665,999.0,18.205939127132297,18.205939127132297,1.0
750000,1.3694788,1.6416866,999.0,20.24071053788066,20.24071053788066,1.0
760000,1.3683797,1.6310691,999.0,23.017869824171065,23.017869824171065,1.0
770000,1.3665358,1.7868252,999.0,23.029424192797805,23.029424192797805,1.0
780000,1.3660804,1.7455139,999.0,24.755266949534416,24.755266949534416,1.0
790000,1.3649381,1.7845157,999.0,19.575280817225575,19.575280817225575,1.0
800000,1.364689,1.8242787,999.0,24.214319930970667,24.214319930970667,1.0
810000,1.3633554,1.8477452,999.0,25.630906908462446,25.630906908462446,1.0
820000,1.3632014,1.9750961,999.0,26.127662166953087,26.127662166953087,1.0
830000,1.3613917,1.959035,999.0,24.837231941521168,24.837231941521168,1.0
840000,1.3613917,2.0543075,999.0,28.03429384827614,28.03429384827614,1.0
850000,1.3597037,2.1133668,999.0,26.357236060831283,26.357236060831283,1.0
860000,1.3596675,2.0663753,999.0,24.893995970487595,24.893995970487595,1.0
870000,1.3566861,2.0919347,999.0,27.38986364006996,27.38986364006996,1.0
880000,1.3562673,2.0858536,999.0,24.48070311745008,24.48070311745008,1.0
890000,1.354104,2.1906068,999.0,24.66300192144182,24.66300192144182,1.0
900000,1.3534971,2.2701745,999.0,26.44025808572769,26.44025808572769,1.0
910000,1.3516471,2.1887932,999.0,26.40624632779509,26.40624632779509,1.0
920000,1.3507469,2.2269804,999.0,25.28298964500427,25.28298964500427,1.0
930000,1.3494369,2.2344143,999.0,23.217223306496937,23.217223306496937,1.0
940000,1.3484542,2.3257406,999.0,31.528001338243484,31.528001338243484,1.0
950000,1.3471519,2.3443596,999.0,29.765728894621134,29.765728894621134,1.0
960000,1.3457838,2.3857512,999.0,27.58017049630483,27.58017049630483,1.0
970000,1.3454807,2.3502269,999.0,25.636653103762203,25.636653103762203,1.0
980000,1.3449768,2.5954657,999.0,34.396139721386135,34.396139721386135,1.0
990000,1.3443284,2.4158974,999.0,31.527249976992607,31.527249976992607,1.0
1000000,1.3426679,2.6154118,999.0,31.722958640257517,31.722958640257517,1.0
1010000,1.3422966,2.526895,999.0,27.905995534525978,27.905995534525978,1.0
1020000,1.34065,2.5954502,999.0,32.22764855623245,32.22764855623245,1.0
1030000,1.3404397,2.6082475,999.0,26.3711726218462,26.3711726218462,1.0
1040000,1.3380648,2.6819983,999.0,30.51149119933446,30.51149119933446,1.0
1050000,1.3380648,2.5907521,999.0,27.367166115178,27.367166115178,1.0
1060000,1.3358258,2.7835472,999.0,31.22966042160988,31.22966042160988,1.0
1070000,1.3357772,2.7178507,999.0,32.46750029921532,32.46750029921532,1.0
1080000,1.333839,2.6835608,999.0,29.222135804096858,29.222135804096858,1.0
1090000,1.3335611,2.8977356,999.0,33.87002146161265,33.87002146161265,1.0
1100000,1.3314984,2.7721777,999.0,31.74037955701351,31.74037955701351,1.0
1110000,1.3308952,2.7948444,999.0,26.759954564273357,26.759954564273357,1.0
1120000,1.3293736,2.802807,999.0,31.880731930583714,31.880731930583714,1.0
1130000,1.3286868,2.8825638,999.0,34.8166620598899,34.8166620598899,1.0
1140000,1.327812,2.8802266,999.0,29.886014014482498,29.886014014482498,1.0
1150000,1.32716,2.923574,999.0,37.44395333528519,37.44395333528519,1.0
1160000,1.3266177,2.8739042,999.0,30.150110242764153,30.150110242764153,1.0
1170000,1.3260396,2.8989708,999.0,31.66162982914183,31.66162982914183,1.0
1180000,1.3251562,2.9796672,999.0,30.216305600479245,30.216305600479245,1.0
1190000,1.323735,3.0290973,999.0,33.31575218960643,33.31575218960643,1.0
1200000,1.3229264,3.0090957,999.0,33.275054629643755,33.275054629643755,1.0
1210000,1.3207343,3.0661635,999.0,34.62260933717092,34.62260933717092,1.0
1220000,1.3204316,3.153686,999.0,34.6796173453331,34.6796173453331,1.0
1230000,1.3191198,3.172594,999.0,37.12938518822193,37.12938518822193,1.0
1240000,1.3190432,3.0699785,999.0,34.33194224238396,34.33194224238396,1.0
1250000,1.3178222,3.1752133,999.0,35.37017472916179,35.37017472916179,1.0
1260000,1.3178222,3.2573307,999.0,34.39162288606167,34.39162288606167,1.0
1270000,1.3169655,3.201322,999.0,37.36142209544778,37.36142209544778,1.0
1280000,1.3169479,3.2271981,999.0,34.62999341487885,34.62999341487885,1.0
1290000,1.3148849,3.215278,999.0,33.42551300923029,33.42551300923029,1.0
1300000,1.314586,3.2235017,999.0,35.971706196665764,35.971706196665764,1.0
1310000,1.3132336,3.2613888,999.0,35.53686112165451,35.53686112165451,1.0
1320000,1.3128463,3.3817546,999.0,38.454434100290136,38.454434100290136,1.0
1330000,1.3114446,3.35498,999.0,35.394985765218735,35.394985765218735,1.0
1340000,1.3107717,3.352436,999.0,36.88839530944824,36.88839530944824,1.0
1350000,1.3094634,3.3569155,999.0,33.69010752439499,33.69010752439499,1.0
1360000,1.3085644,3.4044464,999.0,35.768216389417645,35.768216389417645,1.0
1370000,1.3077794,3.4499621,999.0,40.28804788324568,40.28804788324568,1.0
1380000,1.3069007,3.4222684,999.0,35.42421135120094,35.42421135120094,1.0
1390000,1.3061209,3.5295796,999.0,40.06365750730038,40.06365750730038,1.0
1400000,1.3048745,3.521238,999.0,36.55269060532252,36.55269060532252,1.0
1410000,1.3044443,3.466144,999.0,31.528789414299858,31.528789414299858,1.0
1420000,1.3032843,3.5455203,999.0,39.048366487026215,39.048366487026215,1.0
1430000,1.3030341,3.5605376,999.0,37.759590812027454,37.759590812027454,1.0
1440000,1.3019093,3.593964,999.0,39.369780055681865,39.369780055681865,1.0
1450000,1.3017594,3.53163,999.0,36.695774068435036,36.695774068435036,1.0
1460000,1.3000757,3.6517406,999.0,38.749080166220665,38.749080166220665,1.0
1470000,1.3000757,3.5980983,999.0,40.560176610946655,40.560176610946655,1.0
1480000,1.299018,3.6733203,999.0,37.24249306619167,37.24249306619167,1.0
1490000,1.2989961,3.679823,999.0,40.395754271083405,40.395754271083405,1.0
1500000,1.297689,3.7472482,999.0,40.371109776198864,40.371109776198864,1.0
1510000,1.2975069,3.795427,999.0,39.21762332320213,39.21762332320213,1.0
1520000,1.295841,3.816212,999.0,40.743528267741205,40.743528267741205,1.0
1530000,1.2953994,3.797971,999.0,38.27455593562789,38.27455593562789,1.0
1540000,1.2942705,3.9279678,999.0,42.35432722978294,42.35432722978294,1.0
1550000,1.2937295,3.8216863,999.0,37.1068039983511,37.1068039983511,1.0
1560000,1.2924378,3.807057,999.0,37.431349047025044,37.431349047025044,1.0
1570000,1.2915045,3.8610191,999.0,39.092203840613365,39.092203840613365,1.0
1580000,1.2911065,3.7954593,999.0,36.467955358326435,36.467955358326435,1.0
1590000,1.2906648,3.8442557,999.0,37.644190430641174,37.644190430641174,1.0
1600000,1.2903047,3.915543,999.0,39.52921945850054,39.52921945850054,1.0
1610000,1.289704,3.8786101,999.0,38.03434740172492,38.03434740172492,1.0
1620000,1.2892783,3.8689587,999.0,38.4404751136899,38.4404751136899,1.0
1630000,1.2882106,3.9010246,999.0,37.92819564859383,37.92819564859383,1.0
1640000,1.2880722,3.9659145,999.0,40.76714429855347,40.76714429855347,1.0
1650000,1.2874223,4.0523252,999.0,43.257179935773216,43.257179935773216,1.0
1660000,1.2872994,4.01204,999.0,40.51136942952871,40.51136942952871,1.0
1670000,1.2858493,4.099784,999.0,42.56039781495929,42.56039781495929,1.0
1680000,1.2858493,4.020533,999.0,41.34418088595073,41.34418088595073,1.0
1690000,1.2835767,3.9981818,999.0,39.38569534487195,39.38569534487195,1.0
1700000,1.2835271,4.01282,999.0,42.450330942869186,42.450330942869186,1.0
1710000,1.2823391,3.9906902,999.0,34.78553745150566,34.78553745150566,1.0
1720000,1.2821769,4.0620995,999.0,41.44226475358009,41.44226475358009,1.0
1730000,1.281481,4.1027136,999.0,42.80526955260171,42.80526955260171,1.0
1740000,1.281278,4.116707,999.0,39.32066690735519,39.32066690735519,1.0
1750000,1.2807311,4.0554047,999.0,39.90864887088537,39.90864887088537,1.0
1760000,1.2804633,4.007075,999.0,39.85838465342919,39.85838465342919,1.0
1770000,1.2788208,4.1109223,999.0,43.494394631849396,43.494394631849396,1.0
1780000,1.27757,3.9403217,999.0,32.313961857929826,32.313961857929826,1.0
1790000,1.2760289,4.0233316,999.0,37.96389698982239,37.96389698982239,1.0
1800000,1.2744277,3.9581208,999.0,37.15630020697912,37.15630020697912,1.0
1810000,1.2741158,4.016858,999.0,39.54838554892275,39.54838554892275,1.0
1820000,1.27359,4.002734,999.0,40.828566854819655,40.828566854819655,1.0
1830000,1.273313,4.0740137,999.0,42.453471541404724,42.453471541404724,1.0
1840000,1.2726252,4.1303234,999.0,43.07446049849192,43.07446049849192,1.0
1850000,1.2721188,4.143229,999.0,40.80166285567813,40.80166285567813,1.0
1860000,1.2698733,4.1664453,999.0,43.35475394129753,43.35475394129753,1.0
1870000,1.2698035,4.2357783,999.0,41.407498240470886,41.407498240470886,1.0
1880000,1.2691194,4.1815896,999.0,44.3508739511172,44.3508739511172,1.0
1890000,1.2691194,4.0787497,999.0,35.86183389027914,35.86183389027914,1.0
1900000,1.2682581,4.203948,999.0,46.41831147670746,46.41831147670746,1.0
1910000,1.268236,4.1258054,999.0,41.438657850027084,41.438657850027084,1.0
1920000,1.2669828,4.1516013,999.0,42.07216463238001,42.07216463238001,1.0
1930000,1.2668035,4.1621833,999.0,45.467144813802506,45.467144813802506,1.0
1940000,1.266128,4.200142,999.0,40.83577571064234,40.83577571064234,1.0
1950000,1.2659347,4.2241955,999.0,46.744326546788216,46.744326546788216,1.0
1960000,1.2642311,4.2089,999.0,41.76538087526957,41.76538087526957,1.0
1970000,1.2634581,4.207505,999.0,43.84660862551795,43.84660862551795,1.0
1980000,1.262458,4.24141,999.0,42.71298062801361,42.71298062801361,1.0
1990000,1.2617233,4.237585,999.0,41.57211884856224,41.57211884856224,1.0
2000000,1.2611783,4.209423,999.0,43.818279616038005,43.818279616038005,1.0
2010000,1.2605788,4.247576,999.0,41.15389707022243,41.15389707022243,1.0
2020000,1.2597988,4.234905,999.0,45.6805909499526,45.6805909499526,1.0
2030000,1.2585441,4.191757,999.0,43.317729875445366,43.317729875445366,1.0
2040000,1.2579434,4.209722,999.0,42.02887670993805,42.02887670993805,1.0
2050000,1.25634,4.2221313,999.0,46.36984920501709,46.36984920501709,1.0
2060000,1.2562858,4.2110353,999.0,39.6378404982388,39.6378404982388,1.0
2070000,1.2560813,4.2223973,999.0,42.80149084329605,42.80149084329605,1.0
2080000,1.2559258,4.265124,999.0,44.90783601601918,44.90783601601918,1.0
2090000,1.253444,4.3342733,999.0,46.30005486806234,46.30005486806234,1.0
2100000,1.253444,4.3098497,999.0,47.202621549367905,47.202621549367905,1.0
2110000,1.2513895,4.345315,999.0,45.7940191924572,45.7940191924572,1.0
2120000,1.2513523,4.383503,999.0,45.36705538034439,45.36705538034439,1.0
2130000,1.2499058,4.418849,999.0,48.37194265425205,48.37194265425205,1.0
2140000,1.2497064,4.400386,999.0,43.845568388700485,43.845568388700485,1.0
2150000,1.2479674,4.455016,999.0,46.68815639615059,46.68815639615059,1.0
2160000,1.2474784,4.4655924,999.0,43.661207408706346,43.661207408706346,1.0
2170000,1.2459813,4.451026,999.0,45.669827845361496,45.669827845361496,1.0
2180000,1.2452691,4.493856,999.0,45.540830701589584,45.540830701589584,1.0
2190000,1.2442425,4.487977,999.0,44.607691527344286,44.607691527344286,1.0
2200000,1.2435434,4.4739137,999.0,45.935651000340776,45.935651000340776,1.0
2210000,1.2424982,4.471238,999.0,44.60321956210666,44.60321956210666,1.0
2220000,1.2413236,4.51911,999.0,47.35513460636139,47.35513460636139,1.0
2230000,1.2412615,4.525072,999.0,46.13033592700958,46.13033592700958,1.0
2240000,1.2411798,4.5274343,999.0,46.2003302415212,46.2003302415212,1.0
2250000,1.240412,4.57499,999.0,49.39942691061232,49.39942691061232,1.0
2260000,1.2382838,4.619829,999.0,43.65616246312857,43.65616246312857,1.0
2270000,1.2378285,4.586862,999.0,48.2129211127758,48.2129211127758,1.0
2280000,1.2358335,4.537392,999.0,43.31207895278931,43.31207895278931,1.0
2290000,1.2358494,4.5873437,999.0,42.0596118470033,42.0596118470033,1.0
2300000,1.2361071,4.5663085,999.0,43.85878220573068,43.85878220573068,1.0
2310000,1.2361071,4.600238,999.0,43.18949420750141,43.18949420750141,1.0
2320000,1.235773,4.561923,999.0,44.402233413855235,44.402233413855235,1.0
2330000,1.2357609,4.627669,999.0,43.1649634970559,43.1649634970559,1.0
2340000,1.2353733,4.6360803,999.0,46.94112828373909,46.94112828373909,1.0
2350000,1.2353227,4.5392466,999.0,46.59840631484985,46.59840631484985,1.0
2360000,1.2333302,4.5643344,999.0,45.46225598057111,45.46225598057111,1.0
2370000,1.2327902,4.628658,999.0,45.71615626414617,45.71615626414617,1.0
2380000,1.2316258,4.527144,999.0,41.84755924344063,41.84755924344063,1.0
2390000,1.2310698,4.5259185,999.0,44.622492760419846,44.622492760419846,1.0
2400000,1.2298459,4.6091275,999.0,49.64316077232361,49.64316077232361,1.0
2410000,1.2289698,4.53422,999.0,46.30622641907798,46.30622641907798,1.0
2420000,1.2281644,4.6018257,999.0,47.64586082100868,47.64586082100868,1.0
2430000,1.2272707,4.5536556,999.0,46.393136855214834,46.393136855214834,1.0
2440000,1.2270184,4.538799,999.0,44.90345875819524,44.90345875819524,1.0
2450000,1.2266008,4.6224146,999.0,50.1308511628045,50.1308511628045,1.0
2460000,1.2260565,4.6053762,999.0,46.04983398504555,46.04983398504555,1.0
2470000,1.224675,4.547357,999.0,46.13820746541023,46.13820746541023,1.0
2480000,1.2244726,4.60496,999.0,44.26897478898366,44.26897478898366,1.0
2490000,1.2234745,4.591943,999.0,47.17705896165636,47.17705896165636,1.0
2500000,1.2233168,4.6146097,999.0,46.77290190756321,46.77290190756321,1.0
2510000,1.221508,4.645699,999.0,45.574794702231884,45.574794702231884,1.0
2520000,1.221508,4.6706924,999.0,49.20308547019958,49.20308547019958,1.0
2530000,1.2209591,4.7046328,999.0,45.520190792779125,45.520190792779125,1.0
2540000,1.2209543,4.6995916,999.0,45.43352594971657,45.43352594971657,1.0
2550000,1.2186054,4.717392,999.0,49.639303117990494,49.639303117990494,1.0
2560000,1.2182744,4.710091,999.0,46.98122335871061,46.98122335871061,1.0
2570000,1.2168981,4.723056,999.0,43.96351584461,43.96351584461,1.0
2580000,1.2164992,4.767832,999.0,47.794838666915894,47.794838666915894,1.0
2590000,1.2154826,4.7507567,999.0,46.12383662909269,46.12383662909269,1.0
2600000,1.2149945,4.7351174,999.0,48.09085841576258,48.09085841576258,1.0
2610000,1.2140021,4.7742715,999.0,48.147667030493416,48.147667030493416,1.0
2620000,1.213257,4.7963743,999.0,49.118105977773666,49.118105977773666,1.0
2630000,1.2128198,4.779657,999.0,48.82801267504692,48.82801267504692,1.0
2640000,1.2123635,4.826218,999.0,45.732665501038234,45.732665501038234,1.0
2650000,1.2120082,4.774703,999.0,45.57574595345391,45.57574595345391,1.0
2660000,1.2114016,4.768031,999.0,45.694186037406325,45.694186037406325,1.0
2670000,1.2112787,4.6856914,999.0,48.605377569794655,48.605377569794655,1.0
2680000,1.2109727,4.7338266,999.0,47.58218210538228,47.58218210538228,1.0
2690000,1.2104778,4.743786,999.0,49.67143355475532,49.67143355475532,1.0
2700000,1.2082655,4.7506123,999.0,46.78526647761464,46.78526647761464,1.0
2710000,1.208181,4.7037582,999.0,49.58503045141697,49.58503045141697,1.0
2720000,1.2072773,4.70663,999.0,45.25928331216176,45.25928331216176,1.0
2730000,1.2072773,4.7833033,999.0,48.267272743913864,48.267272743913864,1.0
2740000,1.2061284,4.7634683,999.0,47.344137877225876,47.344137877225876,1.0
2750000,1.2061043,4.7680736,999.0,50.61949014663696,50.61949014663696,1.0
2760000,1.2050443,4.7992053,999.0,49.63237139383952,49.63237139383952,1.0
2770000,1.2048941,4.7513237,999.0,44.63088552819358,44.63088552819358,1.0
2780000,1.2039375,4.782904,999.0,46.71751882508397,46.71751882508397,1.0
2790000,1.2036583,4.8029714,999.0,50.75483325123787,50.75483325123787,1.0
2800000,1.2027466,4.8374734,999.0,48.785492515563966,48.785492515563966,1.0
2810000,1.2023308,4.7482076,999.0,45.52327709727817,45.52327709727817,1.0
2820000,1.2024899,4.8192377,999.0,43.86112639307976,43.86112639307976,1.0
2830000,1.2026098,4.8283978,999.0,48.84784033894539,48.84784033894539,1.0
2840000,1.2020009,4.719681,999.0,43.45920552412669,43.45920552412669,1.0
2850000,1.2013186,4.7681246,999.0,46.28841959105598,46.28841959105598,1.0
2860000,1.2006983,4.710681,999.0,45.867500737309456,45.867500737309456,1.0
2870000,1.199726,4.620184,999.0,40.41930241882801,40.41930241882801,1.0
2880000,1.1995265,4.71175,999.0,43.05807539621989,43.05807539621989,1.0
2890000,1.1989887,4.6287475,999.0,44.55922842688031,44.55922842688031,1.0
2900000,1.1987555,4.6598616,999.0,45.70723972097039,45.70723972097039,1.0
2910000,1.1977274,4.6456614,999.0,49.189565911889076,49.189565911889076,1.0
2920000,1.1976805,4.6843314,999.0,45.804889885584515,45.804889885584515,1.0
2930000,1.1970598,4.7513895,999.0,49.7209391180012,49.7209391180012,1.0
2940000,1.1970598,4.782158,999.0,49.05666320025921,49.05666320025921,1.0
2950000,1.1956041,4.739738,999.0,51.57795134186745,51.57795134186745,1.0
2960000,1.1955729,4.7779226,999.0,48.24094716906548,48.24094716906548,1.0
2970000,1.1942223,4.772631,999.0,49.58310072289573,49.58310072289573,1.0
2980000,1.1940297,4.8019195,999.0,47.847444131970406,47.847444131970406,1.0
2990000,1.1932669,4.800677,999.0,51.33143652230501,51.33143652230501,1.0
3000000,1.1930492,4.74622,999.0,47.57463066975276,47.57463066975276,1.0
3010000,1.1927283,4.8506365,999.0,47.954842540952896,47.954842540952896,1.0
3020000,1.1925714,4.906725,999.0,50.34604221954942,50.34604221954942,1.0
3030000,1.1924233,4.8904943,999.0,47.05961036682129,47.05961036682129,1.0
3040000,1.1923192,4.906928,999.0,49.36874804496765,49.36874804496765,1.0
3050000,1.1921101,4.920512,999.0,47.26600305239359,47.26600305239359,1.0
3060000,1.1918738,4.9515176,999.0,45.103151850402355,45.103151850402355,1.0
3070000,1.1917707,4.992386,999.0,51.32742553949356,51.32742553949356,1.0
3080000,1.1916096,4.9663167,999.0,48.75834241906802,48.75834241906802,1.0
3090000,1.1912872,4.9512253,999.0,46.60047353638543,46.60047353638543,1.0
3100000,1.1903846,4.923803,999.0,45.499778024852276,45.499778024852276,1.0
3110000,1.190137,4.904251,999.0,49.65772822499275,49.65772822499275,1.0
3120000,1.1890659,4.9196877,999.0,48.884486552079515,48.884486552079515,1.0
3130000,1.1888593,4.8625546,999.0,45.65066100491418,45.65066100491418,1.0
3140000,1.1864412,4.8811464,999.0,48.79359046369791,48.79359046369791,1.0
3150000,1.1864412,4.8819704,999.0,45.75783488154411,45.75783488154411,1.0
3160000,1.1844597,4.8340764,999.0,50.124408928553265,50.124408928553265,1.0
3170000,1.1844251,4.8787827,999.0,49.11925182408757,49.11925182408757,1.0
3180000,1.1836835,4.986864,999.0,50.93344384431839,50.93344384431839,1.0
3190000,1.183583,4.9499135,999.0,50.70609322190285,50.70609322190285,1.0
3200000,1.182683,4.946345,999.0,49.893867198626204,49.893867198626204,1.0
3210000,1.1824481,4.9193144,999.0,47.58014206091563,47.58014206091563,1.0
3220000,1.1823213,4.9347887,999.0,45.59347586333752,45.59347586333752,1.0
3230000,1.1822633,4.9830217,999.0,50.588670432567596,50.588670432567596,1.0
3240000,1.182179,4.9679275,999.0,48.508036732673645,48.508036732673645,1.0
3250000,1.1821173,4.942287,999.0,50.28727602958679,50.28727602958679,1.0
3260000,1.1810968,4.9632435,999.0,48.73435652256012,48.73435652256012,1.0
3270000,1.1799457,4.939387,999.0,48.843104369938374,48.843104369938374,1.0
3280000,1.1796039,4.926127,999.0,47.25741273562114,47.25741273562114,1.0
3290000,1.1790411,4.978634,999.0,55.67307464281718,55.67307464281718,1.0
3300000,1.1787117,4.9973173,999.0,50.61650052666664,50.61650052666664,1.0
3310000,1.1778677,4.999344,999.0,48.6918343603611,48.6918343603611,1.0
3320000,1.1776621,4.9944673,999.0,51.37706006368001,51.37706006368001,1.0
3330000,1.176625,4.975089,999.0,45.74816261231899,45.74816261231899,1.0
3340000,1.1765469,4.9972525,999.0,49.77902665734291,49.77902665734291,1.0
3350000,1.1756753,4.991846,999.0,47.904610604047775,47.904610604047775,1.0
3360000,1.1756752,4.986715,999.0,51.95335006713867,51.95335006713867,1.0
3370000,1.1742277,5.0016003,999.0,48.2364173134168,48.2364173134168,1.0
3380000,1.1741924,5.05763,999.0,50.77879497408867,50.77879497408867,1.0
3390000,1.1726003,5.0112557,999.0,53.99928531050682,53.99928531050682,1.0
3400000,1.1723822,4.9533567,999.0,49.879200251897174,49.879200251897174,1.0
3410000,1.1719123,4.9751472,999.0,48.72331190109253,48.72331190109253,1.0
3420000,1.171784,5.012226,999.0,49.09001603722572,49.09001603722572,1.0
3430000,1.171318,4.978224,999.0,52.450217962265015,52.450217962265015,1.0
3440000,1.171091,4.977137,999.0,46.39425416787466,46.39425416787466,1.0
3450000,1.17117,5.002349,999.0,50.013580633534325,50.013580633534325,1.0
3460000,1.1712306,4.954976,999.0,49.13975715637207,49.13975715637207,1.0
3470000,1.1703643,4.933122,999.0,43.55117008090019,43.55117008090019,1.0
3480000,1.169468,4.9245,999.0,51.44370565315088,51.44370565315088,1.0
3490000,1.1692443,4.929508,999.0,48.94932113753425,48.94932113753425,1.0
3500000,1.1688683,4.9559903,999.0,52.28692212700844,52.28692212700844,1.0
3510000,1.1684878,4.922158,999.0,48.45228034257889,48.45228034257889,1.0
3520000,1.1675222,4.8651347,999.0,45.68474021553993,45.68474021553993,1.0
3530000,1.1676817,4.9369035,999.0,48.02686272727119,48.02686272727119,1.0
3540000,1.1684176,4.8921156,999.0,51.89837443828583,51.89837443828583,1.0
3550000,1.1683717,4.881393,999.0,52.6222565472126,52.6222565472126,1.0
